title,comment,bias,hate
곧 성인될 고3의 이쿠욧 댄스,역시 고삼....산삼보단 고삼이지,none,none
곧 성인될 고3의 이쿠욧 댄스,신,none,none
곧 성인될 고3의 이쿠욧 댄스,이쿠욧을 아는 10대 클라쓰,none,none
곧 성인될 고3의 이쿠욧 댄스,고마워요 알고리즘!,none,none
곧 성인될 고3의 이쿠욧 댄스,암만봐도 누난데 고3이라니 ㄷㄷ;,none,none
곧 성인될 고3의 이쿠욧 댄스,헐,none,none
곧 성인될 고3의 이쿠욧 댄스,사랑스럽네요,none,none
곧 성인될 고3의 이쿠욧 댄스,"혼난하다 혼난해..,.전위예술같은 느낌인가...?ㅡㅡ;ㅋㅋㅋㅋㅋ",none,none
곧 성인될 고3의 이쿠욧 댄스,ㄷㄷ,none,none
곧 성인될 고3의 이쿠욧 댄스,세희야 사랑해,none,none
곧 성인될 고3의 이쿠욧 댄스,누나 옷이랑 진짜 장 어울려...,none,none
곧 성인될 고3의 이쿠욧 댄스,성인되면 닉네임을 고삐리에서 대삐리로 변경예정인가용? ㅎㅎㅎ,none,none
곧 성인될 고3의 이쿠욧 댄스,별일없는거지??,none,none
곧 성인될 고3의 이쿠욧 댄스,이뻐요 언니!!,none,none
곧 성인될 고3의 이쿠욧 댄스,누나 존경합니다,none,none
곧 성인될 고3의 이쿠욧 댄스,세희형 ~~ 후방 좀 많이 올려죠잉,none,none
곧 성인될 고3의 이쿠욧 댄스,아무일 없으시죠~? 이태원에 가셨을까 봐 갑자기 생각나서 글남겨요. 설마!,none,none
곧 성인될 고3의 이쿠욧 댄스,고딩이라니 미래가 참 밝군,none,none
곧 성인될 고3의 이쿠욧 댄스,이건 말도 안되,none,none
곧 성인될 고3의 이쿠욧 댄스,이제해도 되지 ㅗㅜㅑ,none,none
곧 성인될 고3의 이쿠욧 댄스,거짓말안하고 100번넘게 봤습니다 🫠,none,none
곧 성인될 고3의 이쿠욧 댄스,누나  이뻐요 ㅋ,none,none
곧 성인될 고3의 이쿠욧 댄스,ㅋㅋㅋㅋ ㅋㅋㅋㅋ,none,none
곧 성인될 고3의 이쿠욧 댄스,현명하네.. 비제이 해야한다는 걸 일찍 깨달았구나,none,none
곧 성인될 고3의 이쿠욧 댄스,아~ 난 왜 이렇게 일본 말이나 음악이 싫은가 볼라!  역사적으로 우리 민족에게 저지른 짓거리들이 구역질 나도록 싫은 것도 있고~ 반성은 커녕 한국 사람들을 무시하는 고라지 그런 줄 모르거나 그런걸 무시 하며 일본 문화는 무조건 좋아~ 역사는 그 다음 문제지~ 라는 인식으로 일본을 대하는 네들도 참 한심 해 보여~,none,none
곧 성인될 고3의 이쿠욧 댄스,이제 안건데 3분할 조명 밝기가 조금씩 다르네요,none,none
곧 성인될 고3의 이쿠욧 댄스,판사님 죄송합니다.,none,none
곧 성인될 고3의 이쿠욧 댄스,오와....저는 고3이되는데 아니 근데 진짜 미쳤다...,none,none
곧 성인될 고3의 이쿠욧 댄스,크게 될 재원 이로다^,none,none
곧 성인될 고3의 이쿠욧 댄스,넌 이미 내 ..,none,none
곧 성인될 고3의 이쿠욧 댄스,넘 이쁘다 ,none,none
곧 성인될 고3의 이쿠욧 댄스,안무 의상부터 해서 고3때 이렇게 기획을 한다고? ㄷㄷ PD와 연예인의 자질을 둘다 가진거 아닌가? 대단하다 진짜 짝짝짞,none,none
곧 성인될 고3의 이쿠욧 댄스,천재네..,none,none
곧 성인될 고3의 이쿠욧 댄스,이쿠데스,none,none
곧 성인될 고3의 이쿠욧 댄스,ㅗㅜㅑ 유튜브 알고리즘 압도적 ㄱㅅ,none,none
곧 성인될 고3의 이쿠욧 댄스,고3이에요? 애기가 너무 이쁘네요,none,none
곧 성인될 고3의 이쿠욧 댄스,포텐이 터지나요,none,none
곧 성인될 고3의 이쿠욧 댄스,커엽누,none,none
곧 성인될 고3의 이쿠욧 댄스,고3은 이러면 안된다 1년만 참았다가 좀더 화끈하게 살아라.,none,none
곧 성인될 고3의 이쿠욧 댄스,이쁘세용,none,none
곧 성인될 고3의 이쿠욧 댄스,대성하겠군~,none,none
곧 성인될 고3의 이쿠욧 댄스,얼굴 나이가 04년생 아닌데 2024년 성인 이네 농후 한 얼굴,none,none
곧 성인될 고3의 이쿠욧 댄스,고삐리가 벌써....?,none,none
곧 성인될 고3의 이쿠욧 댄스,일본사람?,none,none
곧 성인될 고3의 이쿠욧 댄스,고3이요? 고등학생이 이러면 안됩니다,none,none
곧 성인될 고3의 이쿠욧 댄스,아프리카 인재네ㅋㅋ,none,none
곧 성인될 고3의 이쿠욧 댄스,와 ~~~~~~~~~~~~ 이런 이런,none,none
곧 성인될 고3의 이쿠욧 댄스,여고생에서 바로 괴물이 되는군,none,none
곧 성인될 고3의 이쿠욧 댄스,"참 신기해, 정말 정말 이쁜데 어째서 트위치에서 똥겜할때마다 그렇게 웃길 수 있을까 궁금하다.",none,none
곧 성인될 고3의 이쿠욧 댄스,저팬 기모노?,none,none
곧 성인될 고3의 이쿠욧 댄스,좋은세상이야,none,none
곧 성인될 고3의 이쿠욧 댄스,사랑한다 해줄 수 있는게 이말 밖에 없다,none,none
곧 성인될 고3의 이쿠욧 댄스,산삼보다 좋다는...,none,none
곧 성인될 고3의 이쿠욧 댄스,오늘은 너다,none,none
곧 성인될 고3의 이쿠욧 댄스,일본 여자인가요?일본 남자들이 좋아하겠네요,none,none
곧 성인될 고3의 이쿠욧 댄스,어허... 미치겄네 그냥..,none,none
곧 성인될 고3의 이쿠욧 댄스,이대로만 커라 난중에 보자,none,none
곧 성인될 고3의 이쿠욧 댄스,울화통 터지는 바르샤 챔스 경기보다가 이거보니 풀리네 ㅋㅋㅋ,none,none
솜사탕1절은 조회수가 얼마나될까?,핑크옷나올때마다 미치겠네 진짜,none,none
🍭솜사탕 리액션 (교차편집),헤으응 임모....,none,none
🍭솜사탕 리액션 (교차편집),원래 이렇게 리액션 열심히 하시나요 ㅋㅋㅋㅋㅋㅋ가끔 보러가면 나 안해! 아 몰라! 때려쳐 때려쳐 그러시던뎀,none,none
🍭솜사탕 리액션 (교차편집),고니는 내꺼야..나고니랑 결혼까지생각둥이야,none,none
🍭솜사탕 리액션 (교차편집),고니 성격상 이 영상이 올라가고 난 후 현타 왔겠는데..?,none,none
🍭솜사탕 리액션 (교차편집),귀여운애,none,none
🍭솜사탕 리액션 (교차편집),아지매 왜 귀엽냐...ㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
🍭솜사탕 리액션 (교차편집),유툽각 안나온다고 하시더니 결국 춤으로..,none,none
🍭솜사탕 리액션 (교차편집),늘  이뻐요,none,none
🍭솜사탕 리액션 (교차편집),보고니  왜케이쁘징  계속보게됨  웃는게  정말이쁨,none,none
🍭솜사탕 리액션 (교차편집),흰마이 입은거 이쁘노 개빡치게,none,none
🍭솜사탕 리액션 (교차편집),고니님 어딜가야 만날수있는건가요 ㅋㅋ,none,none
🍭솜사탕 리액션 (교차편집),ㅋㅋㅋㅋㅋㅋ솜사탕기엽네!!!^○^,none,none
🍭솜사탕 리액션 (교차편집),곱다 고와ㅎ,none,none
문월 좋밥춤 교차편집,귀엽습니다 누나,none,none
문월 좋밥춤 교차편집,????????? 좋밥춤이라고 하기엔 너무 빛나는 얼굴과 몸매때문에 인싸춤이 되어버렸다.....,none,none
문월 좋밥춤 교차편집,어떤 옷을 입어도 핏이 예술이구나...,none,none
문월 좋밥춤 교차편집,깨박이  인줄..................,none,none
문월 좋밥춤 교차편집,문월 웰케 이쁨........,none,none
문월 좋밥춤 교차편집,모아놓고 보니까 진짜 다양한 의상으로 했었네 ㅋㅋㅋㅋ,none,none
문월 좋밥춤 교차편집,귀여워 죽음..,none,none
문월 좋밥춤 교차편집,흑,none,none
문월 좋밥춤 교차편집,옷걸이가 좋으니 뭘 입혀놔도 예쁘네..ㄷㄷ,none,none
문월 좋밥춤 교차편집,이걸 여캠이 추는걸 보게 될줄이야ㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
문월 좋밥춤 교차편집,블랙 풀어줘요,none,none
문월 좋밥춤 교차편집,귀엽네 저 타고난 끼를 어떡해야됨 진짜..,none,none
문월 좋밥춤 교차편집,넘이뿜,none,none
문월 좋밥춤 교차편집,머지 이나루토에서 봣을법한 ost는 춤을 모르겟고 얼굴 몸매가 다 커버햇다 느낌,none,none
문월 좋밥춤 교차편집,비율이 넘사긴하다.. 와,none,none
문월 좋밥춤 교차편집,1분전은 못참는다 누나,none,none
문월 좋밥춤 교차편집,ㅋㅋㅋㅋㅋ ㅈㅂㅊ 오랜만이네,none,none
문월 좋밥춤 교차편집,검을 흑,none,none
문월 좋밥춤 교차편집,먹고살기 힘들지예??,none,none
문월 좋밥춤 교차편집,넘 예쁘고 비율도 너무 좋으시고,none,none
문월 좋밥춤 교차편집,원격포맷은 지룡자,none,none
문월 좋밥춤 교차편집,이..이쁘면 용서가돼! 역시!,none,none
문월 좋밥춤 교차편집,정신만 산만한듯,none,none
문월 좋밥춤 교차편집,뭔 춤이랴..?,none,none
문월 좋밥춤 교차편집,무눠리는 바보아니다 ㅎㅎ,none,none
문월 좋밥춤 교차편집,너.. 왜이리 귀엽고 이쁘냐 ㅋㅋㅋ,none,none
문월 좋밥춤 교차편집,줜나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,보물이다 진짜,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,오늘도 구경하러왓숨니다!!,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,인형이다 진짜루,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,100만 가기전 고정좀요...,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정님 사랑해요♡♡♡,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,너무 좋아요,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,웨이트 웜업 하기전 최고의 선택,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정님 이쁘시고 항상 꾸준히 영상 올려주셔서 감사하고 아직 코로나 시기 안끝났으니 감기와 건강 꼭 유의 하셨으면 좋겠어요 그럼 행복한 하루 보내세요,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,여동생 같은 이미지인데 섹시하시니깐 잘 보다가도 뭔가 죄책감들어요ㅋㅋㅋㅋㅋ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,감사합니다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,역시 추정이  최고다 ㅋㅋ  ㅋㅋ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,보겸님 때문에 알게되서 계속 보는데 이거 참 곤란하네요 볼때마다 어질어질하네요..  날 가져 누나 ㅠㅠㅠㅠㅠ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정이는 욕심이 너무 많아... 하나만해 하나만!!! 이쁘고 귀엽고 섹시하고  어질어질하다 증말,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,개조아 이거,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,이쁘네 츄정이 좋은일만있어라 ^^,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정님 진짜 제 심장 폭행 그만 하세요!!  너무 이쁘셔서 제 심장이 쿵쾅 쿵쾅 거리잖아요 ㅜㅡㅜ 항상 영상 너무 잘 보고 있어요 츄정님 행복하세요~,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,근데 이것도 몇번보면 질림 내가 한 7500번 본것같은데,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,편집 기가 막히다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,사랑해요~!,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,사쿠란보에 이은 또다른 매운맛!! 100만 되기 전에 미리 댓글 해놔야지 !!,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,맛있겠다 ㅋㅋ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정은 진짜 그냥 ‘전설’이다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,크 좋네~,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,1시간 풀버전도 올려주세용 ㅠㅠ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,"너무맵다,.,,,,,,,,,,,,,,츄졍누나 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정님은 하얀색이 제일 어울리신듯...,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,갈수록 이뻐지네,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,나는 도대체 몇번을 보고 있지?,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,그래...이거야...내가 과거에 츄정을 구독했던...이유라고!!!,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,보면 볼수록 추정이랑 하늘색이랑 너무 잘어울린다.,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,춤은 갓츄정이 최고~~~,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,몇번한지 모르겠네 진짜,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,진짜 맨날 보자  약속하자 제희야,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,제로우 많이 찾아봤는데 아직까지 이게 원탑이다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,곰돌이 머리띠하고 웃는거 너무 이뻐요 ㅠㅠ 너무 귀엽고 ㅠㅠ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,춤 잘춘다...,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,감사합니다 언니,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,본것중에 제일이다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,드디어 !!!!!!!!!!,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,춤출때 웃는게 귀여워서 얼굴만 보게되네ㅋㅋ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,내일도 보러와야지,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,1:02 나무꾼!,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,진짜 맛있다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,호에엥 ㅠㅠㅠ 언니 사랑해 ️ ️ ️,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,츄정이는 어찌 갈수록 이뻐지냐…..,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,우리 츄 너무 예쁘다 지짜  ️ 머리띠 쓴 거 지짴 취저 .. ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,진짜 갑이다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,한번만….,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,사쿠1등 제로투1등 롤린1등  미쳤다 덥다 더워,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,예쁜미소 ,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,이야 좋노,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,굳이 신음낼 필요가 없다,none,none
츄정의 뜨거운 제로투 액기스 교차편집 | Phut hon remix | ZeroTwo Dance Machine | Hip Sway,우리누나 섹시하고 귀엽고 예쁘기까지 뭐 없는게 뭐야 그저 츄정했다...♡,none,none
보고니 - 코카인 댄스 (교차편집),너무 아름다운 보고님 ㅎㅎㅎ 영상 잘 봤습니!!!다,none,none
보고니 - 코카인 댄스 (교차편집),보고니  설렙니다..,none,none
보고니 - 코카인 댄스 (교차편집),아주 섹시여캠이여,none,none
보고니 - 코카인 댄스 (교차편집),보고니는 이쁘고 재밌구 매력있는데!!왜 구독자수가 안늘지?ㅠㅠ항상 응원하께용~,none,none
보고니 - 코카인 댄스 (교차편집),볼매 볼매 보니보니~~,none,none
보고니 - 코카인 댄스 (교차편집),미치겠네,none,none
보고니 - 코카인 댄스 (교차편집),꼬카인,none,none
